求职者id,姓名,期望岗位,性别,年龄,居住地址,工作经验,自我评价,期望薪资低,期望薪资高,工作性质,期望行业,工作地区,到岗时间,简历关键词,学历,学科专业
7532184966120795668,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,34,,,,4000,6000,1,"[""互联网""]",,,[],,
7532184974710730260,何先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7532184987595632148,何用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532184991890599444,赵用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532184996185566740,杨用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185000480534036,林用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185004775501332,钟用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185009070468628,冯用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185013365435924,黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185017660403220,张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185021955370516,何用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532185026250337812,傅用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532228177786760724,姜用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924027506257428,左女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924036096192020,邹先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924044686126612,卓先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924053276061204,庄女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924061865995796,朱先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924070455930388,朱女士,"[""数据分析师"",""数据挖掘工程师""]",1,21,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924079045864980,朱女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924087635799572,朱先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924096225734164,朱先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538924109110636052,周女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7532270745207631380,王用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7539696893986270740,安先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739564486356500,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739573076291092,林女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739581666225684,黄先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739590256160276,林女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739598846094868,廖先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739611730996756,郭先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739658975637012,李先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739667565571604,陈女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739792119623188,李女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739800709557780,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739809299492372,王女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539739817889426964,刘先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782531339185684,叶女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782539929120276,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967024423857684,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967033013792276,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967041603726868,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967050193661460,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967058783596052,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967063078563348,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967071668497940,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967080258432532,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967093143334420,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967101733269012,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967110323203604,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967118913138196,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967127503072788,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967136093007380,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967144682941972,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967153272876564,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967161862811156,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7538967174747713044,张女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539009879607537172,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539009888197471764,张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782668778139156,赵先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782690252975636,范女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782694547942932,刘先生,"[""数据分析师"",""数据挖掘工程师""]",0,29,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782698842910228,陈先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782703137877524,谭先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782707432844820,陈女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782711727812116,李先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782716022779412,叶女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782720317746708,钟女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782724612714004,刘女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782728907681300,徐先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782733202648596,黄女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782737497615892,苏女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782741792583188,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782746087550484,曾先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539782750382517780,邱女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010072881065492,叶女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010081471000084,要女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010090060934676,姚女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010098650869268,姚女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010107240803860,姚女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010111535771156,姚先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539010120125705748,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052794920758804,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052803510693396,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052816395595284,杨先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043156421111316,薛用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043169306013204,赵用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043182190915092,苏用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043195075816980,赵用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043203665751572,李用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043216550653460,罗用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043229435555348,刘用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043242320457236,罗用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043250910391828,姚用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533043259500326420,张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052915179843092,薛先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052923769777684,许女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052932359712276,许先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052940949646868,许女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052949539581460,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052953834548756,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052962424483348,徐先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052971014417940,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052983899319828,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539052992489254420,徐先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539053001079189012,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539053009669123604,徐女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539053018259058196,徐先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539053026848992788,修先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539053035438927380,熊先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095727413849620,谢女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095736003784212,谢先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095744593718804,谢先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095753183653396,谢女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095761773587988,谢女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7533086338022305300,欧用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533086346612239892,黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533086359497141780,万用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129124486508052,卫用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129137371409940,令用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129145961344532,龙用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129158846246420,黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129171731148308,陈用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129184616050196,王用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533129193205984788,肖用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095856262868500,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095864852803092,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095873442737684,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,28,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095882032672276,吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095890622606868,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095899212541460,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095912097443348,吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095920687377940,吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095929277312532,吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095937867247124,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095946457181716,吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095955047116308,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095963637050900,吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539095972226985492,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,28,,,,4000,6000,1,"[""互联网""]",,,[],,
7539138655611973140,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539138659906940436,吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539138668496875028,乌女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539138677086809620,温先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539138685676744212,魏先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539138698561646100,魏女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172031209795092,李用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172044094696980,韩用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172052684631572,叶用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172065569533460,H用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172078454435348,李用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172091339337236,郑用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172099929271828,钟用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172112814173716,柯用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172125699075604,耿用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172134289010196,刘用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172147173912084,杨用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172160058813972,陈用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172172943715860,张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172181533650452,张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172190123585044,程用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172203008486932,徐用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172215893388820,黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533172224483323412,周用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214916458245652,刘用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214929343147540,王用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214937933082132,谭用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214950817984020,刘用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214963702885908,房用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214976587787796,王用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214989472689684,曹用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533214998062624276,萧用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533215010947526164,李用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533215023832428052,刘用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533215032422362644,鲍用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7533215036717329940,黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181631054736916,王先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181639644671508,王先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181648234606100,王女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181656824540692,王先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181665414475284,王先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181669709442580,王先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181678299377172,王女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181686889311764,汪女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181695479246356,汪女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181708364148244,汪女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181716954082836,万先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181725544017428,万女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181734133952020,涂先生,"[""数据分析师"",""数据挖掘工程师""]",0,28,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181742723886612,童女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181751313821204,田女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181759903755796,滕女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181772788657684,唐女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181781378592276,唐女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181789968526868,唐先生,"[""数据分析师"",""数据挖掘工程师""]",0,22,,,,4000,6000,1,"[""互联网""]",,,[],,
7539181798558461460,唐先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313544556736020,赖用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313557441637908,严用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313570326539796,肖用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313578916474388,郑用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313591801376276,蒙用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313604686278164,唐用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313617571180052,邓用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313626161114644,熊用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313639046016532,吴用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7532313651930918420,张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224567842795028,宋先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224576432729620,宋女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224585022664212,宋先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224593612598804,舒女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224602202533396,史先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224610792467988,石女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224619382402580,石先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
7539224632267304468,沈女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
